tx_id,customer_id,timestamp,datetime_utc,amount,channel,counterparty_country,device_id,ip_country,balance_before,balance_drawdown_ratio,is_new_device,tx_velocity_24h,nationality,visa_type,residency_end_date,language,home_country,segment_key,days_to_residency_end,hour,label,scenario
NP-D-2-N0001-T0130,NP-D-2-N0001,1776132060.0,2026-04-14T02:01:00+00:00,15844.0,domestic,KR,dev-NP-D-2-N0001-A,KR,38438.4,0.4122,0,2,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,11,0,normal
NP-D-2-N0001-T0131,NP-D-2-N0001,1776223500.0,2026-04-15T03:25:00+00:00,12062.0,domestic,KR,dev-NP-D-2-N0001-A,KR,68191.95,0.1769,0,5,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,12,0,normal
NP-D-2-N0001-T0132,NP-D-2-N0001,1776233400.0,2026-04-15T06:10:00+00:00,15773.0,domestic,KR,dev-NP-D-2-N0001-A,KR,60379.68,0.2612,0,5,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,15,0,normal
NP-D-2-N0001-T0133,NP-D-2-N0001,1776191640.0,2026-04-14T18:34:00+00:00,40879.0,domestic,KR,dev-NP-D-2-N0001-A,KR,155121.66,0.2635,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,3,0,normal
NP-D-2-N0001-T0134,NP-D-2-N0001,1776223320.0,2026-04-15T03:22:00+00:00,5745.0,domestic,KR,dev-NP-D-2-N0001-A,KR,17138.54,0.3352,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,12,0,normal
NP-D-2-N0001-T0135,NP-D-2-N0001,1776325080.0,2026-04-16T07:38:00+00:00,26287.0,domestic,KR,dev-NP-D-2-N0001-A,KR,519045.94,0.0506,0,5,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,16,0,normal
NP-D-2-N0001-T0136,NP-D-2-N0001,1776319860.0,2026-04-16T06:11:00+00:00,12057.0,domestic,KR,dev-NP-D-2-N0001-A,KR,89306.5,0.135,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,15,0,normal
NP-D-2-N0001-T0138,NP-D-2-N0001,1776291360.0,2026-04-15T22:16:00+00:00,7656.0,domestic,KR,dev-NP-D-2-N0001-A,KR,13464.66,0.5686,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,7,0,normal
NP-D-2-N0001-T0139,NP-D-2-N0001,1776311400.0,2026-04-16T03:50:00+00:00,16983.0,domestic,KR,dev-NP-D-2-N0001-A,KR,75792.66,0.2241,0,2,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,12,0,normal
NP-D-2-N0001-T0140,NP-D-2-N0001,1776323100.0,2026-04-16T07:05:00+00:00,5548.0,domestic,KR,dev-NP-D-2-N0001-A,KR,40451.49,0.1372,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,16,0,normal
NP-D-2-N0001-T0141,NP-D-2-N0001,1776361500.0,2026-04-16T17:45:00+00:00,8254.0,domestic,KR,dev-NP-D-2-N0001-A,KR,49681.67,0.1661,0,6,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,2,0,normal
NP-D-2-N0001-T0142,NP-D-2-N0001,1776406800.0,2026-04-17T06:20:00+00:00,5119.0,domestic,KR,dev-NP-D-2-N0001-A,KR,17646.52,0.2901,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,15,0,normal
NP-D-2-N0001-T0144,NP-D-2-N0001,1776500280.0,2026-04-18T08:18:00+00:00,11804.0,domestic,KR,dev-NP-D-2-N0001-A,KR,50297.84,0.2347,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,17,0,normal
NP-D-2-N0001-T0147,NP-D-2-N0001,1776559680.0,2026-04-19T00:48:00+00:00,16744.0,domestic,KR,dev-NP-D-2-N0001-A,KR,51769.14,0.3234,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,9,0,normal
NP-D-2-N0001-T0148,NP-D-2-N0001,1776591000.0,2026-04-19T09:30:00+00:00,12573.0,domestic,KR,dev-NP-D-2-N0001-A,KR,33819.66,0.3718,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,18,0,normal
NP-D-2-N0001-T0150,NP-D-2-N0001,1776583260.0,2026-04-19T07:21:00+00:00,13343.0,domestic,KR,dev-NP-D-2-N0001-A,KR,65756.74,0.2029,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,16,0,normal
NP-D-2-N0001-T0152,NP-D-2-N0001,1776700680.0,2026-04-20T15:58:00+00:00,22350.0,domestic,KR,dev-NP-D-2-N0001-A,KR,58588.09,0.3815,0,1,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,0,0,normal
NP-D-2-N0001-T0154,NP-D-2-N0001,1776828120.0,2026-04-22T03:22:00+00:00,7888.0,domestic,KR,dev-NP-D-2-N0001-A,KR,29757.44,0.2651,0,0,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,12,0,normal
NP-D-2-N0001-T0155,NP-D-2-N0001,1776914700.0,2026-04-23T03:25:00+00:00,6100.0,domestic,KR,dev-NP-D-2-N0001-A,KR,19919.4,0.3062,0,1,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,12,0,normal
NP-D-2-N0001-T0156,NP-D-2-N0001,1776931560.0,2026-04-23T08:06:00+00:00,9176.0,domestic,KR,dev-NP-D-2-N0001-A,KR,129641.75,0.0708,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,17,0,normal
NP-D-2-N0001-T0157,NP-D-2-N0001,1776911280.0,2026-04-23T02:28:00+00:00,23260.0,domestic,KR,dev-NP-D-2-N0001-A,KR,265790.52,0.0875,0,1,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,11,0,normal
NP-D-2-N0001-T0159,NP-D-2-N0001,1776943860.0,2026-04-23T11:31:00+00:00,5196.0,domestic,KR,dev-NP-D-2-N0001-A,KR,19887.34,0.2613,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,20,0,normal
NP-D-2-N0001-T0161,NP-D-2-N0001,1777102500.0,2026-04-25T07:35:00+00:00,19563.0,domestic,KR,dev-NP-D-2-N0001-A,KR,1877421.87,0.0104,0,0,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,16,0,normal
NP-D-2-N0001-T0162,NP-D-2-N0001,1777176360.0,2026-04-26T04:06:00+00:00,17407.0,domestic,KR,dev-NP-D-2-N0001-A,KR,58012.87,0.3001,0,1,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,13,0,normal
NP-D-2-N0001-T0163,NP-D-2-N0001,1777350780.0,2026-04-28T04:33:00+00:00,6945.0,domestic,KR,dev-NP-D-2-N0001-A,KR,67640.58,0.1027,0,1,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,13,0,normal
NP-D-2-N0001-T0164,NP-D-2-N0001,1777363620.0,2026-04-28T08:07:00+00:00,5432.0,domestic,KR,dev-NP-D-2-N0001-A,KR,10243.49,0.5303,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,17,0,normal
NP-D-2-N0001-T0165,NP-D-2-N0001,1777323900.0,2026-04-27T21:05:00+00:00,20614.0,domestic,KR,dev-NP-D-2-N0001-A,KR,120849.26,0.1706,0,1,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,6,0,normal
NP-D-2-N0001-T0166,NP-D-2-N0001,1777351140.0,2026-04-28T04:39:00+00:00,12237.0,domestic,KR,dev-NP-D-2-N0001-A,KR,30614.23,0.3997,0,2,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,13,0,normal
NP-D-2-N0001-T0167,NP-D-2-N0001,1777365600.0,2026-04-28T08:40:00+00:00,12144.0,domestic,KR,dev-NP-D-2-N0001-A,KR,45002.74,0.2699,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,17,0,normal
NP-D-2-N0001-T0168,NP-D-2-N0001,1777433280.0,2026-04-29T03:28:00+00:00,3857.0,domestic,KR,dev-NP-D-2-N0001-A,KR,7598.82,0.5076,0,5,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,12,0,normal
NP-D-2-N0001-T0169,NP-D-2-N0001,1777420980.0,2026-04-29T00:03:00+00:00,9501.0,domestic,KR,dev-NP-D-2-N0001-A,KR,25066.01,0.379,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,9,0,normal
NP-D-2-N0001-T0170,NP-D-2-N0001,1777438920.0,2026-04-29T05:02:00+00:00,12805.0,domestic,KR,dev-NP-D-2-N0001-A,KR,43221.08,0.2963,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,14,0,normal
NP-D-2-N0001-T0171,NP-D-2-N0001,1777442880.0,2026-04-29T06:08:00+00:00,23770.0,atm,KR,dev-NP-D-2-N0001-A,KR,93978.1,0.2529,0,5,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,15,0,normal
NP-D-2-N0001-T0172,NP-D-2-N0001,1777443420.0,2026-04-29T06:17:00+00:00,21353.0,domestic,KR,dev-NP-D-2-N0001-A,KR,170413.48,0.1253,0,6,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,15,0,normal
NP-D-2-N0001-T0174,NP-D-2-N0001,1777475160.0,2026-04-29T15:06:00+00:00,8181.0,domestic,KR,dev-NP-D-2-N0001-A,KR,28172.92,0.2904,0,5,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,0,0,normal
NP-D-2-N0001-T0175,NP-D-2-N0001,1777478940.0,2026-04-29T16:09:00+00:00,11961.0,domestic,KR,dev-NP-D-2-N0001-A,KR,178223.86,0.0671,0,6,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,1,0,normal
NP-D-2-N0001-T0177,NP-D-2-N0001,1777537980.0,2026-04-30T08:33:00+00:00,11418.0,domestic,KR,dev-NP-D-2-N0001-A,KR,54631.64,0.209,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,17,0,normal
NP-D-2-N0001-T0178,NP-D-2-N0001,1777612380.0,2026-05-01T05:13:00+00:00,6722.0,domestic,KR,dev-NP-D-2-N0001-A,KR,26698.44,0.2518,0,2,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,14,0,normal
NP-D-2-N0001-T0181,NP-D-2-N0001,1777698660.0,2026-05-02T05:11:00+00:00,5306.0,domestic,KR,dev-NP-D-2-N0001-A,KR,8693.49,0.6103,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,14,0,normal
NP-D-2-N0001-T0182,NP-D-2-N0001,1777704300.0,2026-05-02T06:45:00+00:00,7261.0,domestic,KR,dev-NP-D-2-N0001-A,KR,33275.52,0.2182,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,15,0,normal
NP-D-2-N0001-T0183,NP-D-2-N0001,1777685580.0,2026-05-02T01:33:00+00:00,19513.0,domestic,KR,dev-NP-D-2-N0001-A,KR,93236.25,0.2093,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,10,0,normal
NP-D-2-N0001-T0184,NP-D-2-N0001,1777700400.0,2026-05-02T05:40:00+00:00,8511.0,domestic,KR,dev-NP-D-2-N0001-A,KR,350560.59,0.0243,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,14,0,normal
NP-D-2-N0001-T0185,NP-D-2-N0001,1777660620.0,2026-05-01T18:37:00+00:00,12440.0,domestic,KR,dev-NP-D-2-N0001-A,KR,107811.62,0.1154,0,2,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,3,0,normal
NP-D-2-N0001-T0186,NP-D-2-N0001,1777786680.0,2026-05-03T05:38:00+00:00,8654.0,domestic,KR,dev-NP-D-2-N0001-A,KR,38395.34,0.2254,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,14,0,normal
NP-D-2-N0001-T0187,NP-D-2-N0001,1777789560.0,2026-05-03T06:26:00+00:00,13676.0,domestic,KR,dev-NP-D-2-N0001-A,KR,74888.95,0.1826,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,15,0,normal
NP-D-2-N0001-T0188,NP-D-2-N0001,1777792740.0,2026-05-03T07:19:00+00:00,10143.0,domestic,KR,dev-NP-D-2-N0001-A,KR,29090.86,0.3487,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,16,0,normal
NP-D-2-N0001-T0189,NP-D-2-N0001,1777781940.0,2026-05-03T04:19:00+00:00,8283.0,atm,KR,dev-NP-D-2-N0001-A,KR,11432.57,0.7245,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,13,0,normal
NP-D-2-N0001-T0190,NP-D-2-N0001,1777869960.0,2026-05-04T04:46:00+00:00,11661.0,domestic,KR,dev-NP-D-2-N0001-A,KR,35891.61,0.3249,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,13,0,normal
NP-D-2-N0001-T0191,NP-D-2-N0001,1777852020.0,2026-05-03T23:47:00+00:00,7414.0,domestic,KR,dev-NP-D-2-N0001-A,KR,405964.15,0.0183,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,8,0,normal
NP-D-2-N0001-T0192,NP-D-2-N0001,1777896060.0,2026-05-04T12:01:00+00:00,14228.0,domestic,KR,dev-NP-D-2-N0001-A,KR,86313.43,0.1648,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,21,0,normal
NP-D-2-N0001-T0193,NP-D-2-N0001,1777873680.0,2026-05-04T05:48:00+00:00,10920.0,domestic,KR,dev-NP-D-2-N0001-A,KR,28727.88,0.3801,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,14,0,normal
NP-D-2-N0001-T0194,NP-D-2-N0001,1777953180.0,2026-05-05T03:53:00+00:00,17656.0,domestic,KR,dev-NP-D-2-N0001-A,KR,75322.88,0.2344,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,12,0,normal
NP-D-2-N0001-T0195,NP-D-2-N0001,1777958580.0,2026-05-05T05:23:00+00:00,13462.0,domestic,KR,dev-NP-D-2-N0001-A,KR,37730.37,0.3568,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,14,0,normal
NP-D-2-N0001-T0198,NP-D-2-N0001,1778041140.0,2026-05-06T04:19:00+00:00,11044.0,atm,KR,dev-NP-D-2-N0001-A,KR,24698.71,0.4471,0,5,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,13,0,normal
NP-D-2-N0001-T0199,NP-D-2-N0001,1778043720.0,2026-05-06T05:02:00+00:00,8436.0,domestic,KR,dev-NP-D-2-N0001-A,KR,16698.54,0.5052,0,6,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,14,0,normal
NP-D-2-N0001-T0200,NP-D-2-N0001,1777997160.0,2026-05-05T16:06:00+00:00,11494.0,domestic,KR,dev-NP-D-2-N0001-A,KR,36709.16,0.3131,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,1,0,normal
NP-D-2-N0001-T0201,NP-D-2-N0001,1778027700.0,2026-05-06T00:35:00+00:00,8531.0,domestic,KR,dev-NP-D-2-N0001-A,KR,30041.6,0.284,0,5,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,9,0,normal
NP-D-2-N0001-T0202,NP-D-2-N0001,1778145720.0,2026-05-07T09:22:00+00:00,4630.0,domestic,KR,dev-NP-D-2-N0001-A,KR,16747.83,0.2765,0,0,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,18,0,normal
NP-D-2-N0001-T0203,NP-D-2-N0001,1778206560.0,2026-05-08T02:16:00+00:00,11518.0,domestic,KR,dev-NP-D-2-N0001-A,KR,24541.6,0.4693,0,1,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,11,0,normal
NP-D-2-N0001-T0204,NP-D-2-N0001,1778302140.0,2026-05-09T04:49:00+00:00,12912.0,domestic,KR,dev-NP-D-2-N0001-NEW153,KR,291186.71,0.0443,1,2,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,13,0,normal
NP-D-2-N0001-T0206,NP-D-2-N0001,1778298060.0,2026-05-09T03:41:00+00:00,4079.0,atm,KR,dev-NP-D-2-N0001-A,KR,49017.18,0.0832,0,1,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,12,0,normal
NP-D-2-N0001-T0207,NP-D-2-N0001,1778391240.0,2026-05-10T05:34:00+00:00,29491.0,atm,KR,dev-NP-D-2-N0001-A,KR,107643.86,0.274,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,14,0,normal
NP-D-2-N0001-T0208,NP-D-2-N0001,1778380860.0,2026-05-10T02:41:00+00:00,7487.0,domestic,KR,dev-NP-D-2-N0001-A,KR,27934.96,0.268,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,11,0,normal
NP-D-2-N0001-T0209,NP-D-2-N0001,1778384520.0,2026-05-10T03:42:00+00:00,8408.0,domestic,KR,dev-NP-D-2-N0001-A,KR,34211.56,0.2458,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,12,0,normal
NP-D-2-N0001-T0210,NP-D-2-N0001,1778385600.0,2026-05-10T04:00:00+00:00,19635.0,domestic,KR,dev-NP-D-2-N0001-A,KR,83634.35,0.2348,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,13,0,normal
NP-D-2-N0001-T0213,NP-D-2-N0001,1778481960.0,2026-05-11T06:46:00+00:00,13093.0,domestic,KR,dev-NP-D-2-N0001-A,KR,26374.45,0.4964,0,1,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,15,0,normal
NP-D-2-N0001-T0214,NP-D-2-N0001,1778588700.0,2026-05-12T12:25:00+00:00,4917.0,domestic,KR,dev-NP-D-2-N0001-A,KR,8984.65,0.5473,0,1,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,21,0,normal
NP-D-2-N0001-T0215,NP-D-2-N0001,1778556120.0,2026-05-12T03:22:00+00:00,9440.0,domestic,KR,dev-NP-D-2-N0001-A,KR,16181.43,0.5834,0,1,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,12,0,normal
NP-D-2-N0001-T0216,NP-D-2-N0001,1778656860.0,2026-05-13T07:21:00+00:00,18288.0,domestic,KR,dev-NP-D-2-N0001-A,KR,74756.64,0.2446,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,16,0,normal
NP-D-2-N0001-T0217,NP-D-2-N0001,1778644020.0,2026-05-13T03:47:00+00:00,9260.0,domestic,KR,dev-NP-D-2-N0001-A,KR,36510.96,0.2536,0,1,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,12,0,normal
NP-D-2-N0001-T0218,NP-D-2-N0001,1778660220.0,2026-05-13T08:17:00+00:00,14028.0,domestic,KR,dev-NP-D-2-N0001-A,KR,58977.13,0.2379,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,17,0,normal
NP-D-2-N0001-T0219,NP-D-2-N0001,1778665260.0,2026-05-13T09:41:00+00:00,4115.0,domestic,KR,dev-NP-D-2-N0001-A,KR,12157.62,0.3385,0,5,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,18,0,normal
NP-D-2-N0001-T0220,NP-D-2-N0001,1778654820.0,2026-05-13T06:47:00+00:00,8116.0,domestic,KR,dev-NP-D-2-N0001-A,KR,76751.45,0.1057,0,2,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,15,0,normal
NP-D-2-N0001-T0222,NP-D-2-N0001,1778781900.0,2026-05-14T18:05:00+00:00,15526.0,atm,KR,dev-NP-D-2-N0001-A,KR,152058.6,0.1021,0,0,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,3,0,normal
NP-D-2-N0001-T0223,NP-D-2-N0001,1778821920.0,2026-05-15T05:12:00+00:00,7762.0,domestic,KR,dev-NP-D-2-N0001-A,KR,26202.67,0.2962,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,14,0,normal
NP-D-2-N0001-T0224,NP-D-2-N0001,1778814360.0,2026-05-15T03:06:00+00:00,6906.0,domestic,KR,dev-NP-D-2-N0001-A,KR,26321.18,0.2624,0,2,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,12,0,normal
NP-D-2-N0001-T0225,NP-D-2-N0001,1778822040.0,2026-05-15T05:14:00+00:00,14404.0,domestic,KR,dev-NP-D-2-N0001-A,KR,142950.84,0.1008,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,14,0,normal
NP-D-2-N0001-T0227,NP-D-2-N0001,1778994900.0,2026-05-17T05:15:00+00:00,30421.0,domestic,KR,dev-NP-D-2-N0001-A,KR,112326.03,0.2708,0,1,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,14,0,normal
NP-D-2-N0001-T0231,NP-D-2-N0001,1779087060.0,2026-05-18T06:51:00+00:00,14766.0,domestic,KR,dev-NP-D-2-N0001-A,KR,44381.97,0.3327,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,15,0,normal
NP-D-2-N0001-T0232,NP-D-2-N0001,1779040020.0,2026-05-17T17:47:00+00:00,16646.0,domestic,KR,dev-NP-D-2-N0001-A,KR,118000.26,0.1411,0,2,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,2,0,normal
NP-D-2-N0001-T0233,NP-D-2-N0001,1779068520.0,2026-05-18T01:42:00+00:00,5817.0,domestic,KR,dev-NP-D-2-N0001-A,KR,13930.99,0.4176,0,4,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,10,0,normal
NP-D-2-N0001-T0234,NP-D-2-N0001,1779170940.0,2026-05-19T06:09:00+00:00,30052.0,domestic,KR,dev-NP-D-2-N0001-A,KR,111704.09,0.269,0,2,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,15,0,normal
NP-D-2-N0001-T0235,NP-D-2-N0001,1779140940.0,2026-05-18T21:49:00+00:00,4711.0,domestic,KR,dev-NP-D-2-N0001-A,KR,20417.22,0.2307,0,3,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,6,0,normal
NP-D-2-N0001-T0236,NP-D-2-N0001,1777256700.0,2026-04-27T02:25:00+00:00,2270401.0,domestic,NP,dev-NP-D-2-N0001-A,NP,549771.88,0.0,0,1,NP,D-2,2026-12-25,ne,NP,NP:D-2,203,11,0,normal
NP-D-2-N0002-T0000,NP-D-2-N0002,1769231040.0,2026-01-24T05:04:00+00:00,8445.0,domestic,KR,dev-NP-D-2-N0002-A,KR,151862.72,0.0556,0,2,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,14,0,normal
NP-D-2-N0002-T0001,NP-D-2-N0002,1769230020.0,2026-01-24T04:47:00+00:00,5700.0,domestic,KR,dev-NP-D-2-N0002-A,KR,104426.23,0.0546,0,1,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,13,0,normal
NP-D-2-N0002-T0002,NP-D-2-N0002,1769223480.0,2026-01-24T02:58:00+00:00,30447.0,domestic,KR,dev-NP-D-2-N0002-A,KR,77722.28,0.3917,0,0,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,11,0,normal
NP-D-2-N0002-T0003,NP-D-2-N0002,1769324580.0,2026-01-25T07:03:00+00:00,17621.0,domestic,KR,dev-NP-D-2-N0002-A,KR,127367.07,0.1383,0,1,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,16,0,normal
NP-D-2-N0002-T0004,NP-D-2-N0002,1769275260.0,2026-01-24T17:21:00+00:00,5482.0,domestic,KR,dev-NP-D-2-N0002-A,KR,18309.32,0.2994,0,3,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,2,0,normal
NP-D-2-N0002-T0005,NP-D-2-N0002,1769499540.0,2026-01-27T07:39:00+00:00,18024.0,domestic,KR,dev-NP-D-2-N0002-A,KR,77209.22,0.2334,0,3,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,16,0,normal
NP-D-2-N0002-T0006,NP-D-2-N0002,1769488080.0,2026-01-27T04:28:00+00:00,8607.0,domestic,KR,dev-NP-D-2-N0002-A,KR,18826.12,0.4572,0,0,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,13,0,normal
NP-D-2-N0002-T0007,NP-D-2-N0002,1769494680.0,2026-01-27T06:18:00+00:00,31967.0,atm,KR,dev-NP-D-2-N0002-NEW51,KR,161843.19,0.1975,1,2,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,15,0,normal
NP-D-2-N0002-T0008,NP-D-2-N0002,1769493840.0,2026-01-27T06:04:00+00:00,11374.0,atm,KR,dev-NP-D-2-N0002-A,KR,57741.2,0.197,0,1,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,15,0,normal
NP-D-2-N0002-T0009,NP-D-2-N0002,1769562780.0,2026-01-28T01:13:00+00:00,8874.0,domestic,KR,dev-NP-D-2-N0002-A,KR,55313.24,0.1604,0,4,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,10,0,normal
NP-D-2-N0002-T0010,NP-D-2-N0002,1769565000.0,2026-01-28T01:50:00+00:00,7720.0,domestic,KR,dev-NP-D-2-N0002-A,KR,17115.61,0.4511,0,5,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,10,0,normal
NP-D-2-N0002-T0012,NP-D-2-N0002,1769566800.0,2026-01-28T02:20:00+00:00,18992.0,domestic,KR,dev-NP-D-2-N0002-A,KR,78194.55,0.2429,0,6,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,11,0,normal
NP-D-2-N0002-T0013,NP-D-2-N0002,1769678820.0,2026-01-29T09:27:00+00:00,13877.0,domestic,KR,dev-NP-D-2-N0002-A,KR,51726.15,0.2683,0,1,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,18,0,normal
NP-D-2-N0002-T0014,NP-D-2-N0002,1769659080.0,2026-01-29T03:58:00+00:00,8757.0,domestic,KR,dev-NP-D-2-N0002-NEW53,KR,32672.54,0.268,1,1,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,12,0,normal
NP-D-2-N0002-T0015,NP-D-2-N0002,1769758620.0,2026-01-30T07:37:00+00:00,7809.0,domestic,KR,dev-NP-D-2-N0002-A,KR,36573.55,0.2135,0,4,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,16,0,normal
NP-D-2-N0002-T0016,NP-D-2-N0002,1769751960.0,2026-01-30T05:46:00+00:00,7566.0,domestic,KR,dev-NP-D-2-N0002-A,KR,21478.99,0.3523,0,3,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,14,0,normal
NP-D-2-N0002-T0018,NP-D-2-N0002,1769744880.0,2026-01-30T03:48:00+00:00,6754.0,domestic,KR,dev-NP-D-2-N0002-A,KR,60564.76,0.1115,0,3,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,12,0,normal
NP-D-2-N0002-T0019,NP-D-2-N0002,1769845620.0,2026-01-31T07:47:00+00:00,9104.0,domestic,KR,dev-NP-D-2-N0002-A,KR,167210.75,0.0544,0,2,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,16,0,normal
NP-D-2-N0002-T0020,NP-D-2-N0002,1769838840.0,2026-01-31T05:54:00+00:00,6756.0,domestic,KR,dev-NP-D-2-N0002-A,KR,14504.88,0.4658,0,2,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,14,0,normal
NP-D-2-N0002-T0021,NP-D-2-N0002,1769816700.0,2026-01-30T23:45:00+00:00,13695.0,domestic,KR,dev-NP-D-2-N0002-A,KR,42062.07,0.3256,0,3,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,8,0,normal
NP-D-2-N0002-T0022,NP-D-2-N0002,1769917800.0,2026-02-01T03:50:00+00:00,26198.0,domestic,KR,dev-NP-D-2-N0002-A,KR,136141.08,0.1924,0,2,NP,D-2,2027-08-21,ne,NP,NP:D-2,442,12,0,normal
