tx_id,customer_id,timestamp,datetime_utc,amount,channel,counterparty_country,device_id,ip_country,balance_before,balance_drawdown_ratio,is_new_device,tx_velocity_24h,nationality,visa_type,residency_end_date,language,home_country,segment_key,days_to_residency_end,hour,label,scenario
VN-E-9-N0004-T0083,VN-E-9-N0004,1773808740.0,2026-03-18T04:39:00+00:00,17332.0,domestic,KR,dev-VN-E-9-N0004-A,KR,44983.63,0.3853,0,2,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,13,0,normal
VN-E-9-N0004-T0084,VN-E-9-N0004,1773891120.0,2026-03-19T03:32:00+00:00,25377.0,domestic,KR,dev-VN-E-9-N0004-A,KR,288358.65,0.088,0,2,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,12,0,normal
VN-E-9-N0004-T0085,VN-E-9-N0004,1773988620.0,2026-03-20T06:37:00+00:00,21210.0,domestic,KR,dev-VN-E-9-N0004-A,KR,46465.89,0.4565,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,15,0,normal
VN-E-9-N0004-T0086,VN-E-9-N0004,1773988560.0,2026-03-20T06:36:00+00:00,8431.0,domestic,KR,dev-VN-E-9-N0004-A,KR,10956.5,0.7695,0,0,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,15,0,normal
VN-E-9-N0004-T0088,VN-E-9-N0004,1774159560.0,2026-03-22T06:06:00+00:00,19952.0,domestic,KR,dev-VN-E-9-N0004-A,KR,338670.59,0.0589,0,2,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,15,0,normal
VN-E-9-N0004-T0089,VN-E-9-N0004,1774108680.0,2026-03-21T15:58:00+00:00,28764.0,domestic,KR,dev-VN-E-9-N0004-A,KR,99823.01,0.2882,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,0,0,normal
VN-E-9-N0004-T0090,VN-E-9-N0004,1774235160.0,2026-03-23T03:06:00+00:00,15204.0,domestic,KR,dev-VN-E-9-N0004-A,KR,65594.44,0.2318,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,12,0,normal
VN-E-9-N0004-T0091,VN-E-9-N0004,1774328340.0,2026-03-24T04:59:00+00:00,13782.0,domestic,KR,dev-VN-E-9-N0004-A,KR,91369.86,0.1508,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,13,0,normal
VN-E-9-N0004-T0092,VN-E-9-N0004,1774288080.0,2026-03-23T17:48:00+00:00,5256.0,domestic,KR,dev-VN-E-9-N0004-A,KR,12146.27,0.4327,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,2,0,normal
VN-E-9-N0004-T0093,VN-E-9-N0004,1774505880.0,2026-03-26T06:18:00+00:00,13926.0,domestic,KR,dev-VN-E-9-N0004-A,KR,36681.76,0.3796,0,0,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,15,0,normal
VN-E-9-N0004-T0094,VN-E-9-N0004,1774585020.0,2026-03-27T04:17:00+00:00,6586.0,domestic,KR,dev-VN-E-9-N0004-A,KR,34488.14,0.191,0,2,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,13,0,normal
VN-E-9-N0004-T0096,VN-E-9-N0004,1774552140.0,2026-03-26T19:09:00+00:00,27188.0,domestic,KR,dev-VN-E-9-N0004-A,KR,178934.08,0.1519,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,4,0,normal
VN-E-9-N0004-T0098,VN-E-9-N0004,1774585320.0,2026-03-27T04:22:00+00:00,25420.0,domestic,KR,dev-VN-E-9-N0004-A,KR,149273.5,0.1703,0,3,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,13,0,normal
VN-E-9-N0004-T0099,VN-E-9-N0004,1774675260.0,2026-03-28T05:21:00+00:00,21224.0,domestic,KR,dev-VN-E-9-N0004-A,KR,184276.36,0.1152,0,3,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,14,0,normal
VN-E-9-N0004-T0100,VN-E-9-N0004,1774665600.0,2026-03-28T02:40:00+00:00,10502.0,domestic,KR,dev-VN-E-9-N0004-A,KR,53053.21,0.198,0,4,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,11,0,normal
VN-E-9-N0004-T0101,VN-E-9-N0004,1774810920.0,2026-03-29T19:02:00+00:00,46152.0,domestic,KR,dev-VN-E-9-N0004-A,KR,271605.64,0.1699,0,0,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,4,0,normal
VN-E-9-N0004-T0102,VN-E-9-N0004,1774846680.0,2026-03-30T04:58:00+00:00,18289.0,domestic,KR,dev-VN-E-9-N0004-A,KR,63662.22,0.2873,0,2,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,13,0,normal
VN-E-9-N0004-T0103,VN-E-9-N0004,1774847460.0,2026-03-30T05:11:00+00:00,21254.0,domestic,KR,dev-VN-E-9-N0004-A,KR,48108.03,0.4418,0,3,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,14,0,normal
VN-E-9-N0004-T0105,VN-E-9-N0004,1775084460.0,2026-04-01T23:01:00+00:00,32818.0,atm,KR,dev-VN-E-9-N0004-A,KR,191334.82,0.1715,0,0,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,8,0,normal
VN-E-9-N0004-T0107,VN-E-9-N0004,1775116140.0,2026-04-02T07:49:00+00:00,13308.0,domestic,KR,dev-VN-E-9-N0004-A,KR,62708.11,0.2122,0,3,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,16,0,normal
VN-E-9-N0004-T0108,VN-E-9-N0004,1775125680.0,2026-04-02T10:28:00+00:00,12675.0,domestic,KR,dev-VN-E-9-N0004-A,KR,96001.19,0.132,0,4,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,19,0,normal
VN-E-9-N0004-T0109,VN-E-9-N0004,1775209740.0,2026-04-03T09:49:00+00:00,12177.0,domestic,KR,dev-VN-E-9-N0004-A,KR,80353.26,0.1515,0,4,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,18,0,normal
VN-E-9-N0004-T0110,VN-E-9-N0004,1775191440.0,2026-04-03T04:44:00+00:00,11689.0,domestic,KR,dev-VN-E-9-N0004-A,KR,89252.79,0.131,0,4,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,13,0,normal
VN-E-9-N0004-T0111,VN-E-9-N0004,1775197140.0,2026-04-03T06:19:00+00:00,10442.0,domestic,KR,dev-VN-E-9-N0004-NEW117,KR,53527.37,0.1951,1,4,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,15,0,normal
VN-E-9-N0004-T0112,VN-E-9-N0004,1775196780.0,2026-04-03T06:13:00+00:00,13665.0,domestic,KR,dev-VN-E-9-N0004-A,KR,78088.94,0.175,0,3,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,15,0,normal
VN-E-9-N0004-T0113,VN-E-9-N0004,1775346720.0,2026-04-04T23:52:00+00:00,54665.0,domestic,KR,dev-VN-E-9-N0004-A,KR,932720.26,0.0586,0,0,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,8,0,normal
VN-E-9-N0004-T0114,VN-E-9-N0004,1775412300.0,2026-04-05T18:05:00+00:00,18536.0,domestic,KR,dev-VN-E-9-N0004-A,KR,138890.25,0.1335,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,3,0,normal
VN-E-9-N0004-T0115,VN-E-9-N0004,1775435460.0,2026-04-06T00:31:00+00:00,11763.0,domestic,KR,dev-VN-E-9-N0004-A,KR,47909.35,0.2455,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,9,0,normal
VN-E-9-N0004-T0116,VN-E-9-N0004,1775452440.0,2026-04-06T05:14:00+00:00,24277.0,domestic,KR,dev-VN-E-9-N0004-A,KR,253277.26,0.0959,0,2,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,14,0,normal
VN-E-9-N0004-T0117,VN-E-9-N0004,1775523540.0,2026-04-07T00:59:00+00:00,23320.0,domestic,KR,dev-VN-E-9-N0004-A,KR,112826.34,0.2067,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,9,0,normal
VN-E-9-N0004-T0118,VN-E-9-N0004,1775705220.0,2026-04-09T03:27:00+00:00,15419.0,domestic,KR,dev-VN-E-9-N0004-A,KR,49440.39,0.3119,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,12,0,normal
VN-E-9-N0004-T0119,VN-E-9-N0004,1775692380.0,2026-04-08T23:53:00+00:00,36414.0,domestic,KR,dev-VN-E-9-N0004-A,KR,104446.53,0.3486,0,0,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,8,0,normal
VN-E-9-N0004-T0120,VN-E-9-N0004,1775799960.0,2026-04-10T05:46:00+00:00,7750.0,domestic,KR,dev-VN-E-9-N0004-A,KR,58761.94,0.1319,0,0,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,14,0,normal
VN-E-9-N0004-T0121,VN-E-9-N0004,1775842440.0,2026-04-10T17:34:00+00:00,31596.0,domestic,KR,dev-VN-E-9-N0004-A,KR,445274.59,0.071,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,2,0,normal
VN-E-9-N0004-T0123,VN-E-9-N0004,1775885760.0,2026-04-11T05:36:00+00:00,11234.0,domestic,KR,dev-VN-E-9-N0004-A,KR,63875.04,0.1759,0,3,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,14,0,normal
VN-E-9-N0004-T0124,VN-E-9-N0004,1775889000.0,2026-04-11T06:30:00+00:00,14775.0,domestic,KR,dev-VN-E-9-N0004-A,KR,61112.83,0.2418,0,4,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,15,0,normal
VN-E-9-N0004-T0125,VN-E-9-N0004,1775888400.0,2026-04-11T06:20:00+00:00,30638.0,domestic,KR,dev-VN-E-9-N0004-A,KR,171729.8,0.1784,0,3,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,15,0,normal
VN-E-9-N0004-T0126,VN-E-9-N0004,1775882700.0,2026-04-11T04:45:00+00:00,11237.0,domestic,KR,dev-VN-E-9-N0004-A,KR,163252.04,0.0688,0,2,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,13,0,normal
VN-E-9-N0004-T0127,VN-E-9-N0004,1775953740.0,2026-04-12T00:29:00+00:00,25432.0,domestic,KR,dev-VN-E-9-N0004-A,KR,271004.02,0.0938,0,5,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,9,0,normal
VN-E-9-N0004-T0128,VN-E-9-N0004,1775979060.0,2026-04-12T07:31:00+00:00,34098.0,domestic,KR,dev-VN-E-9-N0004-A,KR,123720.94,0.2756,0,2,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,16,0,normal
VN-E-9-N0004-T0130,VN-E-9-N0004,1776047040.0,2026-04-13T02:24:00+00:00,13022.0,domestic,KR,dev-VN-E-9-N0004-A,KR,27259.38,0.4777,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,11,0,normal
VN-E-9-N0004-T0131,VN-E-9-N0004,1776158820.0,2026-04-14T09:27:00+00:00,25024.0,domestic,KR,dev-VN-E-9-N0004-A,KR,60441.08,0.414,0,2,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,18,0,normal
VN-E-9-N0004-T0132,VN-E-9-N0004,1776133260.0,2026-04-14T02:21:00+00:00,14285.0,domestic,KR,dev-VN-E-9-N0004-A,KR,90402.16,0.158,0,2,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,11,0,normal
VN-E-9-N0004-T0133,VN-E-9-N0004,1776223860.0,2026-04-15T03:31:00+00:00,14722.0,atm,KR,dev-VN-E-9-N0004-A,KR,39820.45,0.3697,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,12,0,normal
VN-E-9-N0004-T0134,VN-E-9-N0004,1776494820.0,2026-04-18T06:47:00+00:00,47036.0,domestic,KR,dev-VN-E-9-N0004-A,KR,334441.65,0.1406,0,0,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,15,0,normal
VN-E-9-N0004-T0135,VN-E-9-N0004,1776577020.0,2026-04-19T05:37:00+00:00,13635.0,domestic,KR,dev-VN-E-9-N0004-A,KR,261527.95,0.0521,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,14,0,normal
VN-E-9-N0004-T0136,VN-E-9-N0004,1776641520.0,2026-04-19T23:32:00+00:00,6799.0,domestic,KR,dev-VN-E-9-N0004-A,KR,149122.52,0.0456,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,8,0,normal
VN-E-9-N0004-T0137,VN-E-9-N0004,1776672240.0,2026-04-20T08:04:00+00:00,17325.0,domestic,KR,dev-VN-E-9-N0004-A,KR,24216.1,0.7154,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,17,0,normal
VN-E-9-N0004-T0138,VN-E-9-N0004,1776737460.0,2026-04-21T02:11:00+00:00,99870.0,domestic,KR,dev-VN-E-9-N0004-A,KR,1257145.2,0.0794,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,11,0,normal
VN-E-9-N0004-T0139,VN-E-9-N0004,1776845340.0,2026-04-22T08:09:00+00:00,20379.0,domestic,KR,dev-VN-E-9-N0004-A,KR,80518.05,0.2531,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,17,0,normal
VN-E-9-N0004-T0140,VN-E-9-N0004,1776785220.0,2026-04-21T15:27:00+00:00,13817.0,domestic,KR,dev-VN-E-9-N0004-A,KR,59276.83,0.2331,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,0,0,normal
VN-E-9-N0004-T0141,VN-E-9-N0004,1777060620.0,2026-04-24T19:57:00+00:00,8564.0,domestic,KR,dev-VN-E-9-N0004-A,KR,46908.02,0.1826,0,0,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,4,0,normal
VN-E-9-N0004-T0142,VN-E-9-N0004,1777132020.0,2026-04-25T15:47:00+00:00,25830.0,domestic,KR,dev-VN-E-9-N0004-A,KR,283411.8,0.0911,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,0,0,normal
VN-E-9-N0004-T0143,VN-E-9-N0004,1777436700.0,2026-04-29T04:25:00+00:00,40469.0,domestic,KR,dev-VN-E-9-N0004-A,KR,161181.71,0.2511,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,13,0,normal
VN-E-9-N0004-T0144,VN-E-9-N0004,1777528920.0,2026-04-30T06:02:00+00:00,30978.0,domestic,KR,dev-VN-E-9-N0004-A,KR,1120409.94,0.0276,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,15,0,normal
VN-E-9-N0004-T0145,VN-E-9-N0004,1777535760.0,2026-04-30T07:56:00+00:00,12820.0,domestic,KR,dev-VN-E-9-N0004-A,KR,49904.65,0.2569,0,2,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,16,0,normal
VN-E-9-N0004-T0146,VN-E-9-N0004,1777526100.0,2026-04-30T05:15:00+00:00,114277.0,domestic,KR,dev-VN-E-9-N0004-A,KR,241686.85,0.4728,0,0,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,14,0,normal
VN-E-9-N0004-T0147,VN-E-9-N0004,1777593540.0,2026-04-30T23:59:00+00:00,29600.0,domestic,KR,dev-VN-E-9-N0004-A,KR,213483.18,0.1387,0,3,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,8,0,normal
VN-E-9-N0004-T0148,VN-E-9-N0004,1777596000.0,2026-05-01T00:40:00+00:00,25263.0,domestic,KR,dev-VN-E-9-N0004-A,KR,81122.4,0.3114,0,4,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,9,0,normal
VN-E-9-N0004-T0149,VN-E-9-N0004,1777698720.0,2026-05-02T05:12:00+00:00,31056.0,domestic,KR,dev-VN-E-9-N0004-A,KR,94035.84,0.3303,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,14,0,normal
VN-E-9-N0004-T0150,VN-E-9-N0004,1777691460.0,2026-05-02T03:11:00+00:00,15088.0,domestic,KR,dev-VN-E-9-N0004-A,KR,32513.92,0.464,0,0,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,12,0,normal
VN-E-9-N0004-T0151,VN-E-9-N0004,1777788240.0,2026-05-03T06:04:00+00:00,11430.0,atm,KR,dev-VN-E-9-N0004-A,KR,157673.24,0.0725,0,0,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,15,0,normal
VN-E-9-N0004-T0152,VN-E-9-N0004,1777795740.0,2026-05-03T08:09:00+00:00,20333.0,domestic,KR,dev-VN-E-9-N0004-A,KR,46319.99,0.439,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,17,0,normal
VN-E-9-N0004-T0153,VN-E-9-N0004,1778057880.0,2026-05-06T08:58:00+00:00,33099.0,domestic,KR,dev-VN-E-9-N0004-A,KR,132011.28,0.2507,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,17,0,normal
VN-E-9-N0004-T0154,VN-E-9-N0004,1778048160.0,2026-05-06T06:16:00+00:00,11196.0,domestic,KR,dev-VN-E-9-N0004-A,KR,100788.73,0.1111,0,0,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,15,0,normal
VN-E-9-N0004-T0156,VN-E-9-N0004,1778128140.0,2026-05-07T04:29:00+00:00,58461.0,domestic,KR,dev-VN-E-9-N0004-A,KR,564318.73,0.1036,0,3,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,13,0,normal
VN-E-9-N0004-T0157,VN-E-9-N0004,1778133420.0,2026-05-07T05:57:00+00:00,35244.0,domestic,KR,dev-VN-E-9-N0004-A,KR,480570.84,0.0733,0,4,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,14,0,normal
VN-E-9-N0004-T0158,VN-E-9-N0004,1772204700.0,2026-02-27T15:05:00+00:00,1927743.0,remittance,VN,dev-VN-E-9-N0004-A,KR,11468824.35,0.1681,0,0,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,0,0,normal
VN-E-9-N0004-T0159,VN-E-9-N0004,1774837860.0,2026-03-30T02:31:00+00:00,1627115.0,remittance,VN,dev-VN-E-9-N0004-A,KR,3212448.78,0.5065,0,1,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,11,0,normal
VN-E-9-N0004-T0160,VN-E-9-N0004,1777399260.0,2026-04-28T18:01:00+00:00,1006913.0,remittance,VN,dev-VN-E-9-N0004-A,KR,2721835.91,0.3699,0,0,VN,E-9,2027-10-26,vi,VN,VN:E-9,508,3,0,normal
VN-E-9-N0005-T0000,VN-E-9-N0005,1767325740.0,2026-01-02T03:49:00+00:00,27539.0,domestic,KR,dev-VN-E-9-N0005-A,KR,161586.42,0.1704,0,0,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,12,0,normal
VN-E-9-N0005-T0001,VN-E-9-N0005,1767327960.0,2026-01-02T04:26:00+00:00,47155.0,domestic,KR,dev-VN-E-9-N0005-A,KR,84257.3,0.5597,0,1,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,13,0,normal
VN-E-9-N0005-T0003,VN-E-9-N0005,1767328080.0,2026-01-02T04:28:00+00:00,54534.0,domestic,KR,dev-VN-E-9-N0005-A,KR,125677.4,0.4339,0,2,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,13,0,normal
VN-E-9-N0005-T0004,VN-E-9-N0005,1767403260.0,2026-01-03T01:21:00+00:00,22324.0,domestic,KR,dev-VN-E-9-N0005-A,KR,99189.87,0.2251,0,4,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,10,0,normal
VN-E-9-N0005-T0005,VN-E-9-N0005,1767429780.0,2026-01-03T08:43:00+00:00,21579.0,domestic,KR,dev-VN-E-9-N0005-A,KR,115201.75,0.1873,0,1,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,17,0,normal
VN-E-9-N0005-T0006,VN-E-9-N0005,1767486840.0,2026-01-04T00:34:00+00:00,35077.0,domestic,KR,dev-VN-E-9-N0005-A,KR,88925.32,0.3945,0,3,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,9,0,normal
VN-E-9-N0005-T0007,VN-E-9-N0005,1767463260.0,2026-01-03T18:01:00+00:00,20744.0,domestic,KR,dev-VN-E-9-N0005-A,KR,248940.08,0.0833,0,2,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,3,0,normal
VN-E-9-N0005-T0008,VN-E-9-N0005,1767490260.0,2026-01-04T01:31:00+00:00,20647.0,domestic,KR,dev-VN-E-9-N0005-A,KR,140593.93,0.1469,0,3,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,10,0,normal
VN-E-9-N0005-T0009,VN-E-9-N0005,1767524160.0,2026-01-04T10:56:00+00:00,25120.0,domestic,KR,dev-VN-E-9-N0005-A,KR,325781.38,0.0771,0,3,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,19,0,normal
VN-E-9-N0005-T0010,VN-E-9-N0005,1767545100.0,2026-01-04T16:45:00+00:00,43463.0,domestic,KR,dev-VN-E-9-N0005-A,KR,99633.72,0.4362,0,4,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,1,0,normal
VN-E-9-N0005-T0011,VN-E-9-N0005,1767576960.0,2026-01-05T01:36:00+00:00,16118.0,domestic,KR,dev-VN-E-9-N0005-A,KR,83850.39,0.1922,0,2,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,10,0,normal
VN-E-9-N0005-T0012,VN-E-9-N0005,1767696240.0,2026-01-06T10:44:00+00:00,14474.0,domestic,KR,dev-VN-E-9-N0005-A,KR,30212.99,0.4791,0,1,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,19,0,normal
VN-E-9-N0005-T0013,VN-E-9-N0005,1767672060.0,2026-01-06T04:01:00+00:00,28225.0,domestic,KR,dev-VN-E-9-N0005-A,KR,50510.96,0.5588,0,0,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,13,0,normal
VN-E-9-N0005-T0014,VN-E-9-N0005,1767765480.0,2026-01-07T05:58:00+00:00,51800.0,domestic,KR,dev-VN-E-9-N0005-A,KR,120525.28,0.4298,0,1,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,14,0,normal
VN-E-9-N0005-T0015,VN-E-9-N0005,1767950640.0,2026-01-09T09:24:00+00:00,31350.0,domestic,KR,dev-VN-E-9-N0005-A,KR,59359.31,0.5281,0,2,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,18,0,normal
VN-E-9-N0005-T0016,VN-E-9-N0005,1767947160.0,2026-01-09T08:26:00+00:00,49181.0,domestic,KR,dev-VN-E-9-N0005-A,KR,256072.24,0.1921,0,1,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,17,0,normal
VN-E-9-N0005-T0017,VN-E-9-N0005,1767924240.0,2026-01-09T02:04:00+00:00,21378.0,domestic,KR,dev-VN-E-9-N0005-A,KR,179153.53,0.1193,0,0,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,11,0,normal
VN-E-9-N0005-T0018,VN-E-9-N0005,1768036980.0,2026-01-10T09:23:00+00:00,54293.0,domestic,KR,dev-VN-E-9-N0005-A,KR,135698.38,0.4001,0,1,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,18,0,normal
VN-E-9-N0005-T0019,VN-E-9-N0005,1768110540.0,2026-01-11T05:49:00+00:00,27618.0,domestic,KR,dev-VN-E-9-N0005-A,KR,88413.07,0.3124,0,1,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,14,0,normal
VN-E-9-N0005-T0020,VN-E-9-N0005,1768117380.0,2026-01-11T07:43:00+00:00,15124.0,domestic,KR,dev-VN-E-9-N0005-A,KR,85918.41,0.176,0,2,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,16,0,normal
VN-E-9-N0005-T0021,VN-E-9-N0005,1768198680.0,2026-01-12T06:18:00+00:00,25322.0,domestic,KR,dev-VN-E-9-N0005-A,KR,275191.63,0.092,0,3,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,15,0,normal
VN-E-9-N0005-T0022,VN-E-9-N0005,1768190400.0,2026-01-12T04:00:00+00:00,11322.0,domestic,KR,dev-VN-E-9-N0005-A,KR,49840.56,0.2272,0,3,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,13,0,normal
VN-E-9-N0005-T0023,VN-E-9-N0005,1768212600.0,2026-01-12T10:10:00+00:00,149487.0,domestic,KR,dev-VN-E-9-N0005-A,KR,3220571.68,0.0464,0,4,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,19,0,normal
VN-E-9-N0005-T0024,VN-E-9-N0005,1768190340.0,2026-01-12T03:59:00+00:00,50684.0,domestic,KR,dev-VN-E-9-N0005-A,KR,491736.75,0.1031,0,2,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,12,0,normal
VN-E-9-N0005-T0025,VN-E-9-N0005,1768201200.0,2026-01-12T07:00:00+00:00,24434.0,domestic,KR,dev-VN-E-9-N0005-A,KR,114976.08,0.2125,0,4,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,16,0,normal
VN-E-9-N0005-T0026,VN-E-9-N0005,1768367760.0,2026-01-14T05:16:00+00:00,25655.0,domestic,KR,dev-VN-E-9-N0005-A,KR,120201.01,0.2134,0,1,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,14,0,normal
VN-E-9-N0005-T0027,VN-E-9-N0005,1768361820.0,2026-01-14T03:37:00+00:00,24559.0,domestic,KR,dev-VN-E-9-N0005-A,KR,88199.74,0.2784,0,0,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,12,0,normal
VN-E-9-N0005-T0028,VN-E-9-N0005,1768406400.0,2026-01-14T16:00:00+00:00,7961.0,domestic,KR,dev-VN-E-9-N0005-A,KR,20422.83,0.3898,0,2,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,1,0,normal
VN-E-9-N0005-T0029,VN-E-9-N0005,1768465320.0,2026-01-15T08:22:00+00:00,28630.0,atm,KR,dev-VN-E-9-N0005-A,KR,386689.06,0.074,0,1,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,17,0,normal
VN-E-9-N0005-T0030,VN-E-9-N0005,1768549260.0,2026-01-16T07:41:00+00:00,14744.0,domestic,KR,dev-VN-E-9-N0005-A,KR,248609.13,0.0593,0,2,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,16,0,normal
VN-E-9-N0005-T0031,VN-E-9-N0005,1768489980.0,2026-01-15T15:13:00+00:00,15887.0,domestic,KR,dev-VN-E-9-N0005-A,KR,79355.37,0.2002,0,2,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,0,0,normal
VN-E-9-N0005-T0032,VN-E-9-N0005,1768740420.0,2026-01-18T12:47:00+00:00,23618.0,domestic,KR,dev-VN-E-9-N0005-A,KR,86866.71,0.2719,0,0,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,21,0,normal
VN-E-9-N0005-T0033,VN-E-9-N0005,1768806180.0,2026-01-19T07:03:00+00:00,30982.0,domestic,KR,dev-VN-E-9-N0005-A,KR,74300.93,0.417,0,1,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,16,0,normal
VN-E-9-N0005-T0034,VN-E-9-N0005,1768958580.0,2026-01-21T01:23:00+00:00,16424.0,domestic,KR,dev-VN-E-9-N0005-A,KR,48258.5,0.3403,0,0,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,10,0,normal
VN-E-9-N0005-T0035,VN-E-9-N0005,1768963440.0,2026-01-21T02:44:00+00:00,41470.0,domestic,KR,dev-VN-E-9-N0005-A,KR,247134.51,0.1678,0,1,VN,E-9,2027-11-08,vi,VN,VN:E-9,521,11,0,normal
